split;label;stem;recording;source_csv
train;Drones;04393;Drones/16-09;Drones/16-09/121.csv
train;Drones;04394;Drones/16-09;Drones/16-09/122.csv
train;Drones;04395;Drones/16-09;Drones/16-09/123.csv
train;Drones;04396;Drones/16-09;Drones/16-09/124.csv
train;Drones;04397;Drones/16-09;Drones/16-09/125.csv
train;Drones;04398;Drones/16-09;Drones/16-09/126.csv
train;Drones;04400;Drones/16-09;Drones/16-09/128.csv
train;Drones;04401;Drones/16-09;Drones/16-09/129.csv
train;Drones;04402;Drones/16-09;Drones/16-09/130.csv
train;Drones;04403;Drones/16-09;Drones/16-09/131.csv
train;Drones;04408;Drones/16-09;Drones/16-09/136.csv
train;Drones;04409;Drones/16-09;Drones/16-09/137.csv
train;Drones;04410;Drones/16-09;Drones/16-09/138.csv
train;Drones;04413;Drones/16-09;Drones/16-09/141.csv
train;Drones;04414;Drones/16-09;Drones/16-09/142.csv
train;Drones;04415;Drones/16-09;Drones/16-09/143.csv
train;Drones;04416;Drones/16-09;Drones/16-09/144.csv
train;Drones;04418;Drones/16-09;Drones/16-09/146.csv
train;Drones;04420;Drones/16-09;Drones/16-09/148.csv
train;Drones;04421;Drones/16-09;Drones/16-09/149.csv
train;Drones;04424;Drones/16-09;Drones/16-09/152.csv
train;Drones;04425;Drones/16-09;Drones/16-09/153.csv
train;Drones;04427;Drones/16-09;Drones/16-09/155.csv
train;Drones;04428;Drones/16-09;Drones/16-09/156.csv
train;Drones;04429;Drones/16-09;Drones/16-09/157.csv
train;Drones;04430;Drones/16-09;Drones/16-09/158.csv
train;Drones;04432;Drones/16-09;Drones/16-09/160.csv
train;Drones;04434;Drones/16-09;Drones/16-09/162.csv
train;Drones;04436;Drones/16-09;Drones/16-09/164.csv
train;Drones;04437;Drones/16-09;Drones/16-09/165.csv
train;Drones;04442;Drones/16-09;Drones/16-09/170.csv
train;Drones;04444;Drones/16-09;Drones/16-09/172.csv
train;Drones;04445;Drones/16-09;Drones/16-09/173.csv
train;Drones;04446;Drones/16-09;Drones/16-09/174.csv
train;Drones;04447;Drones/16-09;Drones/16-09/175.csv
train;Drones;04448;Drones/16-09;Drones/16-09/176.csv
train;Drones;04449;Drones/16-09;Drones/16-09/177.csv
train;Drones;04451;Drones/16-09;Drones/16-09/179.csv
train;Drones;04452;Drones/16-09;Drones/16-09/180.csv
train;Drones;04453;Drones/16-09;Drones/16-09/181.csv
train;Drones;04455;Drones/16-09;Drones/16-09/183.csv
train;Drones;04456;Drones/16-09;Drones/16-09/184.csv
train;Drones;04457;Drones/16-09;Drones/16-09/185.csv
train;Drones;04458;Drones/16-09;Drones/16-09/186.csv
train;Drones;04459;Drones/16-09;Drones/16-09/187.csv
train;Drones;04462;Drones/16-09;Drones/16-09/190.csv
train;Drones;04464;Drones/16-09;Drones/16-09/192.csv
train;Drones;04466;Drones/16-09;Drones/16-09/194.csv
train;Drones;04469;Drones/16-09;Drones/16-09/197.csv
train;Drones;04470;Drones/16-09;Drones/16-09/198.csv
train;Drones;04471;Drones/16-09;Drones/16-09/199.csv
train;Drones;04475;Drones/16-09;Drones/16-09/203.csv
train;Drones;04476;Drones/16-09;Drones/16-09/204.csv
train;Drones;04477;Drones/16-09;Drones/16-09/205.csv
train;Drones;04478;Drones/16-09;Drones/16-09/206.csv
train;Drones;04479;Drones/16-09;Drones/16-09/207.csv
train;Drones;04481;Drones/16-09;Drones/16-09/209.csv
train;Drones;04482;Drones/16-09;Drones/16-09/210.csv
train;Drones;04484;Drones/16-09;Drones/16-09/212.csv
train;Drones;04486;Drones/16-09;Drones/16-09/214.csv
train;Drones;04488;Drones/16-09;Drones/16-09/216.csv
train;Drones;04489;Drones/16-09;Drones/16-09/217.csv
train;Drones;04490;Drones/16-09;Drones/16-09/218.csv
train;Drones;04491;Drones/16-09;Drones/16-09/219.csv
train;Drones;04492;Drones/16-09;Drones/16-09/220.csv
train;Drones;04493;Drones/16-11;Drones/16-11/001.csv
train;Drones;04494;Drones/16-11;Drones/16-11/002.csv
train;Drones;04496;Drones/16-11;Drones/16-11/004.csv
train;Drones;04497;Drones/16-11;Drones/16-11/005.csv
train;Drones;04498;Drones/16-11;Drones/16-11/006.csv
train;Drones;04500;Drones/16-11;Drones/16-11/008.csv
train;Drones;04501;Drones/16-11;Drones/16-11/009.csv
train;Drones;04503;Drones/16-11;Drones/16-11/011.csv
train;Drones;04506;Drones/16-11;Drones/16-11/014.csv
train;Drones;04508;Drones/16-11;Drones/16-11/016.csv
train;Drones;04509;Drones/16-11;Drones/16-11/017.csv
train;Drones;04510;Drones/16-11;Drones/16-11/018.csv
train;Drones;04511;Drones/16-11;Drones/16-11/019.csv
train;Drones;04512;Drones/16-11;Drones/16-11/020.csv
train;Drones;04513;Drones/16-11;Drones/16-11/021.csv
train;Drones;04514;Drones/16-11;Drones/16-11/022.csv
train;Drones;04515;Drones/16-11;Drones/16-11/023.csv
train;Drones;04517;Drones/16-11;Drones/16-11/025.csv
train;Drones;04518;Drones/16-11;Drones/16-11/026.csv
train;Drones;04519;Drones/16-11;Drones/16-11/027.csv
train;Drones;04520;Drones/16-11;Drones/16-11/028.csv
train;Drones;04524;Drones/16-11;Drones/16-11/032.csv
train;Drones;04526;Drones/16-11;Drones/16-11/034.csv
train;Drones;04527;Drones/16-11;Drones/16-11/035.csv
train;Drones;04528;Drones/16-11;Drones/16-11/036.csv
train;Drones;04529;Drones/16-11;Drones/16-11/037.csv
train;Drones;04530;Drones/16-11;Drones/16-11/038.csv
train;Drones;04531;Drones/16-11;Drones/16-11/039.csv
train;Drones;04532;Drones/16-11;Drones/16-11/040.csv
train;Drones;04533;Drones/16-11;Drones/16-11/041.csv
train;Drones;04536;Drones/16-11;Drones/16-11/044.csv
train;Drones;04538;Drones/16-11;Drones/16-11/046.csv
train;Drones;04539;Drones/16-11;Drones/16-11/047.csv
train;Drones;04540;Drones/16-11;Drones/16-11/048.csv
train;Drones;04541;Drones/16-11;Drones/16-11/049.csv
train;Drones;04545;Drones/16-11;Drones/16-11/053.csv
train;Drones;04546;Drones/16-11;Drones/16-11/054.csv
train;Drones;04547;Drones/16-11;Drones/16-11/055.csv
train;Drones;04548;Drones/16-11;Drones/16-11/056.csv
train;Drones;04549;Drones/16-11;Drones/16-11/057.csv
train;Drones;04550;Drones/16-11;Drones/16-11/058.csv
train;Drones;04552;Drones/16-11;Drones/16-11/060.csv
train;Drones;04553;Drones/16-11;Drones/16-11/061.csv
train;Drones;04554;Drones/16-11;Drones/16-11/062.csv
train;Drones;04555;Drones/16-11;Drones/16-11/063.csv
train;Drones;04556;Drones/16-11;Drones/16-11/064.csv
train;Drones;04557;Drones/16-11;Drones/16-11/065.csv
train;Drones;04558;Drones/16-11;Drones/16-11/066.csv
train;Drones;04560;Drones/16-11;Drones/16-11/068.csv
train;Drones;04561;Drones/16-11;Drones/16-11/069.csv
train;Drones;04563;Drones/16-11;Drones/16-11/071.csv
train;Drones;04565;Drones/16-11;Drones/16-11/073.csv
train;Drones;04566;Drones/16-11;Drones/16-11/074.csv
train;Drones;04567;Drones/16-11;Drones/16-11/075.csv
train;Drones;04568;Drones/16-11;Drones/16-11/076.csv
train;Drones;04569;Drones/16-11;Drones/16-11/077.csv
train;Drones;04572;Drones/16-11;Drones/16-11/080.csv
train;Drones;04573;Drones/16-11;Drones/16-11/081.csv
train;Drones;04574;Drones/16-11;Drones/16-11/082.csv
train;Drones;04575;Drones/16-11;Drones/16-11/083.csv
train;Drones;04576;Drones/16-11;Drones/16-11/084.csv
train;Drones;04577;Drones/16-11;Drones/16-11/085.csv
train;Drones;04581;Drones/16-11;Drones/16-11/089.csv
train;Drones;04582;Drones/16-11;Drones/16-11/090.csv
train;Drones;04584;Drones/16-11;Drones/16-11/092.csv
train;Drones;04586;Drones/16-11;Drones/16-11/094.csv
train;Drones;04587;Drones/16-11;Drones/16-11/095.csv
train;Drones;04589;Drones/16-11;Drones/16-11/097.csv
train;Drones;04590;Drones/16-11;Drones/16-11/098.csv
train;Drones;04591;Drones/16-11;Drones/16-11/099.csv
train;Drones;04593;Drones/16-11;Drones/16-11/101.csv
train;Drones;04596;Drones/16-11;Drones/16-11/104.csv
train;Drones;04597;Drones/16-11;Drones/16-11/105.csv
train;Drones;04598;Drones/16-11;Drones/16-11/106.csv
train;Drones;04599;Drones/16-11;Drones/16-11/107.csv
train;Drones;04600;Drones/16-11;Drones/16-11/108.csv
train;Drones;04602;Drones/16-11;Drones/16-11/110.csv
train;Drones;04603;Drones/16-11;Drones/16-11/111.csv
train;Drones;04604;Drones/16-11;Drones/16-11/112.csv
train;Drones;04606;Drones/16-11;Drones/16-11/114.csv
train;Drones;04607;Drones/16-11;Drones/16-11/115.csv
train;Drones;04608;Drones/16-11;Drones/16-11/116.csv
train;Drones;04609;Drones/16-11;Drones/16-11/117.csv
train;Drones;04610;Drones/16-11;Drones/16-11/118.csv
train;Drones;04612;Drones/16-11;Drones/16-11/120.csv
train;Drones;04613;Drones/16-11;Drones/16-11/121.csv
train;Drones;04614;Drones/16-11;Drones/16-11/122.csv
train;Drones;04616;Drones/16-11;Drones/16-11/124.csv
train;Drones;04618;Drones/16-11;Drones/16-11/126.csv
train;Drones;04620;Drones/16-11;Drones/16-11/128.csv
train;Drones;04622;Drones/16-11;Drones/16-11/130.csv
train;Drones;04627;Drones/16-11;Drones/16-11/135.csv
train;Drones;04628;Drones/16-11;Drones/16-11/136.csv
train;Drones;04629;Drones/16-11;Drones/16-11/137.csv
train;Drones;04630;Drones/16-11;Drones/16-11/138.csv
train;Drones;04631;Drones/16-11;Drones/16-11/139.csv
train;Drones;04632;Drones/16-11;Drones/16-11/140.csv
train;Drones;04633;Drones/16-11;Drones/16-11/141.csv
train;Drones;04634;Drones/16-11;Drones/16-11/142.csv
train;Drones;04636;Drones/16-11;Drones/16-11/144.csv
train;Drones;04637;Drones/16-11;Drones/16-11/145.csv
train;Drones;04638;Drones/16-11;Drones/16-11/146.csv
train;Drones;04639;Drones/16-11;Drones/16-11/147.csv
train;Drones;04640;Drones/16-11;Drones/16-11/148.csv
train;Drones;04641;Drones/16-11;Drones/16-11/149.csv
train;Drones;04643;Drones/16-11;Drones/16-11/151.csv
train;Drones;04645;Drones/16-11;Drones/16-11/153.csv
train;Drones;04646;Drones/16-11;Drones/16-11/154.csv
train;Drones;04647;Drones/16-11;Drones/16-11/155.csv
train;Drones;04648;Drones/16-11;Drones/16-11/156.csv
train;Drones;04649;Drones/16-11;Drones/16-11/157.csv
train;Drones;04650;Drones/16-11;Drones/16-11/158.csv
train;Drones;04651;Drones/16-11;Drones/16-11/159.csv
train;Drones;04653;Drones/16-11;Drones/16-11/161.csv
train;Drones;04654;Drones/16-11;Drones/16-11/162.csv
train;Drones;04655;Drones/16-11;Drones/16-11/163.csv
train;Drones;04656;Drones/16-11;Drones/16-11/164.csv
train;Drones;04659;Drones/16-11;Drones/16-11/167.csv
train;Drones;04660;Drones/16-11;Drones/16-11/168.csv
train;Drones;04661;Drones/16-11;Drones/16-11/169.csv
train;Drones;04663;Drones/16-11;Drones/16-11/171.csv
train;Drones;04664;Drones/16-11;Drones/16-11/172.csv
train;Drones;04666;Drones/16-11;Drones/16-11/174.csv
train;Drones;04668;Drones/16-11;Drones/16-11/176.csv
train;Drones;04669;Drones/16-11;Drones/16-11/177.csv
train;Drones;04670;Drones/16-11;Drones/16-11/178.csv
train;Drones;04671;Drones/16-11;Drones/16-11/179.csv
train;Drones;04674;Drones/16-11;Drones/16-11/182.csv
train;Drones;04675;Drones/16-11;Drones/16-11/183.csv
train;Drones;04676;Drones/16-11;Drones/16-11/184.csv
train;Drones;04677;Drones/16-15;Drones/16-15/001.csv
train;Drones;04678;Drones/16-15;Drones/16-15/002.csv
train;Drones;04679;Drones/16-15;Drones/16-15/003.csv
train;Drones;04680;Drones/16-15;Drones/16-15/004.csv
train;Drones;04682;Drones/16-15;Drones/16-15/006.csv
train;Drones;04683;Drones/16-15;Drones/16-15/007.csv
train;Drones;04684;Drones/16-15;Drones/16-15/008.csv
train;Drones;04685;Drones/16-15;Drones/16-15/009.csv
train;Drones;04686;Drones/16-15;Drones/16-15/010.csv
train;Drones;04687;Drones/16-15;Drones/16-15/011.csv
train;Drones;04688;Drones/16-15;Drones/16-15/012.csv
train;Drones;04689;Drones/16-15;Drones/16-15/013.csv
train;Drones;04691;Drones/16-15;Drones/16-15/015.csv
train;Drones;04693;Drones/16-15;Drones/16-15/017.csv
train;Drones;04695;Drones/16-15;Drones/16-15/019.csv
train;Drones;04696;Drones/16-15;Drones/16-15/020.csv
train;Drones;04698;Drones/16-15;Drones/16-15/022.csv
train;Drones;04699;Drones/16-15;Drones/16-15/023.csv
train;Drones;04700;Drones/16-15;Drones/16-15/024.csv
train;Drones;04701;Drones/16-15;Drones/16-15/025.csv
train;Drones;04702;Drones/16-15;Drones/16-15/026.csv
train;Drones;04704;Drones/16-15;Drones/16-15/028.csv
train;Drones;04707;Drones/16-15;Drones/16-15/031.csv
train;Drones;04708;Drones/16-15;Drones/16-15/032.csv
train;Drones;04710;Drones/16-15;Drones/16-15/034.csv
train;Drones;04711;Drones/16-15;Drones/16-15/035.csv
train;Drones;04713;Drones/16-15;Drones/16-15/037.csv
train;Drones;04714;Drones/16-15;Drones/16-15/038.csv
train;Drones;04715;Drones/16-15;Drones/16-15/039.csv
train;Drones;04716;Drones/16-15;Drones/16-15/040.csv
train;Drones;04717;Drones/16-15;Drones/16-15/041.csv
train;Drones;04720;Drones/16-15;Drones/16-15/044.csv
train;Drones;04721;Drones/16-15;Drones/16-15/045.csv
train;Drones;04722;Drones/16-15;Drones/16-15/046.csv
train;Drones;04724;Drones/16-15;Drones/16-15/048.csv
train;Drones;04727;Drones/16-15;Drones/16-15/051.csv
train;Drones;04729;Drones/16-15;Drones/16-15/053.csv
train;Drones;04730;Drones/16-15;Drones/16-15/054.csv
train;Drones;04732;Drones/16-15;Drones/16-15/056.csv
train;Drones;04733;Drones/16-15;Drones/16-15/057.csv
train;Drones;04736;Drones/16-15;Drones/16-15/060.csv
train;Drones;04737;Drones/16-15;Drones/16-15/061.csv
train;Drones;04738;Drones/16-15;Drones/16-15/062.csv
train;Drones;04739;Drones/16-15;Drones/16-15/063.csv
train;Drones;04740;Drones/16-15;Drones/16-15/064.csv
train;Drones;04741;Drones/16-15;Drones/16-15/065.csv
train;Drones;04745;Drones/16-15;Drones/16-15/069.csv
train;Drones;04747;Drones/16-15;Drones/16-15/071.csv
train;Drones;04749;Drones/16-15;Drones/16-15/073.csv
train;Drones;04752;Drones/16-15;Drones/16-15/076.csv
train;Drones;04755;Drones/16-15;Drones/16-15/079.csv
train;Drones;04756;Drones/16-15;Drones/16-15/080.csv
train;Drones;04757;Drones/16-15;Drones/16-15/081.csv
train;Drones;04758;Drones/16-15;Drones/16-15/082.csv
train;Drones;04760;Drones/16-15;Drones/16-15/084.csv
train;Drones;04762;Drones/16-15;Drones/16-15/086.csv
train;Drones;04763;Drones/16-15;Drones/16-15/087.csv
train;Drones;04765;Drones/16-15;Drones/16-15/089.csv
train;Drones;04766;Drones/16-15;Drones/16-15/090.csv
train;Drones;04767;Drones/16-15;Drones/16-15/091.csv
train;Drones;04769;Drones/16-15;Drones/16-15/093.csv
train;Drones;04770;Drones/16-15;Drones/16-15/094.csv
train;Drones;04771;Drones/16-15;Drones/16-15/095.csv
train;Drones;04772;Drones/16-15;Drones/16-15/096.csv
train;Drones;04773;Drones/16-15;Drones/16-15/097.csv
train;Drones;04775;Drones/16-15;Drones/16-15/099.csv
train;Drones;04776;Drones/16-15;Drones/16-15/100.csv
train;Drones;04777;Drones/16-15;Drones/16-15/101.csv
train;Drones;04779;Drones/16-15;Drones/16-15/103.csv
train;Drones;04780;Drones/16-15;Drones/16-15/104.csv
train;Drones;04781;Drones/16-15;Drones/16-15/105.csv
train;Drones;04783;Drones/16-15;Drones/16-15/107.csv
train;Drones;04786;Drones/16-15;Drones/16-15/110.csv
train;Drones;04787;Drones/16-15;Drones/16-15/111.csv
train;Drones;04788;Drones/16-15;Drones/16-15/112.csv
train;Drones;04789;Drones/16-15;Drones/16-15/113.csv
train;Drones;04790;Drones/16-15;Drones/16-15/114.csv
train;Drones;04794;Drones/16-15;Drones/16-15/118.csv
train;Drones;04795;Drones/16-15;Drones/16-15/119.csv
train;Drones;04796;Drones/16-15;Drones/16-15/120.csv
train;Drones;04797;Drones/16-15;Drones/16-15/121.csv
train;Drones;04798;Drones/16-15;Drones/16-15/122.csv
train;Drones;04799;Drones/16-15;Drones/16-15/123.csv
train;Drones;04800;Drones/16-15;Drones/16-15/124.csv
train;Drones;04802;Drones/16-15;Drones/16-15/126.csv
train;Drones;04803;Drones/16-15;Drones/16-15/127.csv
train;Drones;04806;Drones/16-15;Drones/16-15/130.csv
train;Drones;04807;Drones/16-15;Drones/16-15/131.csv
train;Drones;04808;Drones/16-15;Drones/16-15/132.csv
train;Drones;04809;Drones/16-15;Drones/16-15/133.csv
train;Drones;04811;Drones/16-15;Drones/16-15/135.csv
train;Drones;04812;Drones/16-15;Drones/16-15/136.csv
train;Drones;04814;Drones/16-15;Drones/16-15/138.csv
train;Drones;04815;Drones/16-15;Drones/16-15/139.csv
train;Drones;04817;Drones/16-15;Drones/16-15/141.csv
train;Drones;04819;Drones/16-15;Drones/16-15/143.csv
train;Drones;04821;Drones/16-15;Drones/16-15/145.csv
train;Drones;04824;Drones/16-15;Drones/16-15/148.csv
train;Drones;04825;Drones/16-15;Drones/16-15/149.csv
train;Drones;04826;Drones/16-15;Drones/16-15/150.csv
train;Drones;04828;Drones/16-15;Drones/16-15/152.csv
train;Drones;04829;Drones/16-15;Drones/16-15/153.csv
train;Drones;04830;Drones/16-15;Drones/16-15/154.csv
train;Drones;04831;Drones/16-15;Drones/16-15/155.csv
train;Drones;04832;Drones/16-15;Drones/16-15/156.csv
train;Drones;04834;Drones/16-15;Drones/16-15/158.csv
train;Drones;04835;Drones/16-15;Drones/16-15/159.csv
train;Drones;04836;Drones/16-15;Drones/16-15/160.csv
train;Drones;04837;Drones/16-15;Drones/16-15/161.csv
train;Drones;04838;Drones/16-15;Drones/16-15/162.csv
train;Drones;04839;Drones/16-15;Drones/16-15/163.csv
train;Drones;04841;Drones/16-15;Drones/16-15/165.csv
train;Drones;04842;Drones/16-15;Drones/16-15/166.csv
train;Drones;04843;Drones/16-15;Drones/16-15/167.csv
train;Drones;04844;Drones/16-15;Drones/16-15/168.csv
train;Drones;04845;Drones/16-15;Drones/16-15/169.csv
train;Drones;04846;Drones/16-15;Drones/16-15/170.csv
train;Drones;04847;Drones/16-15;Drones/16-15/171.csv
train;Drones;04848;Drones/16-15;Drones/16-15/172.csv
train;Drones;04850;Drones/16-15;Drones/16-15/174.csv
train;Drones;04851;Drones/16-15;Drones/16-15/175.csv
train;Drones;04852;Drones/16-15;Drones/16-15/176.csv
train;Drones;04853;Drones/16-15;Drones/16-15/177.csv
train;Drones;04854;Drones/16-15;Drones/16-15/178.csv
train;Drones;04855;Drones/16-15;Drones/16-15/179.csv
train;Drones;04856;Drones/16-15;Drones/16-15/180.csv
train;Drones;04858;Drones/16-15;Drones/16-15/182.csv
train;Drones;04859;Drones/16-15;Drones/16-15/183.csv
train;Drones;04860;Drones/16-15;Drones/16-15/184.csv
train;Drones;04863;Drones/16-15;Drones/16-15/187.csv
train;Drones;04867;Drones/16-15;Drones/16-15/191.csv
train;Drones;04868;Drones/16-15;Drones/16-15/192.csv
train;Drones;04869;Drones/16-15;Drones/16-15/193.csv
train;Drones;04870;Drones/16-15;Drones/16-15/194.csv
train;Drones;04871;Drones/16-15;Drones/16-15/195.csv
train;Drones;04872;Drones/16-15;Drones/16-15/196.csv
train;Drones;04873;Drones/16-15;Drones/16-15/197.csv
train;Drones;04875;Drones/16-15;Drones/16-15/199.csv
train;Drones;04876;Drones/16-15;Drones/16-15/200.csv
train;Drones;04877;Drones/16-15;Drones/16-15/201.csv
train;Drones;04878;Drones/16-15;Drones/16-15/202.csv
train;Drones;04879;Drones/16-15;Drones/16-15/203.csv
train;Drones;04880;Drones/16-15;Drones/16-15/204.csv
train;Drones;04881;Drones/16-15;Drones/16-15/205.csv
train;Drones;04882;Drones/16-15;Drones/16-15/206.csv
train;Drones;04883;Drones/16-15;Drones/16-15/207.csv
train;Drones;04884;Drones/16-15;Drones/16-15/208.csv
train;Drones;04885;Drones/16-15;Drones/16-15/209.csv
train;Drones;04887;Drones/16-15;Drones/16-15/211.csv
train;Drones;04888;Drones/16-17;Drones/16-17/001.csv
train;Drones;04891;Drones/16-17;Drones/16-17/004.csv
train;Drones;04892;Drones/16-17;Drones/16-17/005.csv
train;Drones;04893;Drones/16-17;Drones/16-17/006.csv
train;Drones;04895;Drones/16-17;Drones/16-17/008.csv
train;Drones;04896;Drones/16-17;Drones/16-17/009.csv
train;Drones;04898;Drones/16-17;Drones/16-17/011.csv
train;Drones;04899;Drones/16-17;Drones/16-17/012.csv
train;Drones;04900;Drones/16-17;Drones/16-17/013.csv
train;Drones;04901;Drones/16-17;Drones/16-17/014.csv
train;Drones;04903;Drones/16-17;Drones/16-17/016.csv
train;Drones;04904;Drones/16-17;Drones/16-17/017.csv
train;Drones;04906;Drones/16-17;Drones/16-17/019.csv
train;Drones;04907;Drones/16-17;Drones/16-17/020.csv
train;Drones;04908;Drones/16-17;Drones/16-17/021.csv
train;Drones;04909;Drones/16-17;Drones/16-17/022.csv
train;Drones;04910;Drones/16-17;Drones/16-17/023.csv
train;Drones;04911;Drones/16-17;Drones/16-17/024.csv
train;Drones;04912;Drones/16-17;Drones/16-17/025.csv
train;Drones;04914;Drones/16-17;Drones/16-17/027.csv
train;Drones;04915;Drones/16-17;Drones/16-17/028.csv
train;Drones;04916;Drones/16-17;Drones/16-17/029.csv
train;Drones;04917;Drones/16-17;Drones/16-17/030.csv
train;Drones;04919;Drones/16-17;Drones/16-17/032.csv
train;Drones;04921;Drones/16-17;Drones/16-17/034.csv
train;Drones;04924;Drones/16-17;Drones/16-17/037.csv
train;Drones;04928;Drones/16-17;Drones/16-17/041.csv
train;Drones;04929;Drones/16-17;Drones/16-17/042.csv
train;Drones;04931;Drones/16-17;Drones/16-17/044.csv
train;Drones;04933;Drones/16-17;Drones/16-17/046.csv
train;Drones;04934;Drones/16-17;Drones/16-17/047.csv
train;Drones;04935;Drones/16-17;Drones/16-17/048.csv
train;Drones;04937;Drones/16-17;Drones/16-17/050.csv
train;Drones;04938;Drones/16-17;Drones/16-17/051.csv
train;Drones;04939;Drones/16-17;Drones/16-17/052.csv
train;Drones;04940;Drones/16-17;Drones/16-17/053.csv
train;Drones;04941;Drones/16-17;Drones/16-17/054.csv
train;Drones;04946;Drones/16-17;Drones/16-17/059.csv
train;Drones;04947;Drones/16-17;Drones/16-17/060.csv
train;Drones;04950;Drones/16-17;Drones/16-17/063.csv
train;Drones;04951;Drones/16-17;Drones/16-17/064.csv
train;Drones;04955;Drones/16-17;Drones/16-17/068.csv
train;Drones;04956;Drones/16-17;Drones/16-17/069.csv
train;Drones;04960;Drones/16-17;Drones/16-17/073.csv
train;Drones;04961;Drones/16-17;Drones/16-17/074.csv
train;Drones;04962;Drones/16-17;Drones/16-17/075.csv
train;Drones;04964;Drones/16-17;Drones/16-17/077.csv
train;Drones;04965;Drones/16-17;Drones/16-17/078.csv
train;Drones;04966;Drones/16-17;Drones/16-17/079.csv
train;Drones;04967;Drones/16-17;Drones/16-17/080.csv
train;Drones;04968;Drones/16-17;Drones/16-17/081.csv
train;Drones;04970;Drones/16-17;Drones/16-17/083.csv
train;Drones;04971;Drones/16-17;Drones/16-17/084.csv
train;Drones;04972;Drones/16-17;Drones/16-17/085.csv
train;Drones;04973;Drones/16-17;Drones/16-17/086.csv
train;Drones;04975;Drones/16-17;Drones/16-17/088.csv
train;Drones;04977;Drones/16-17;Drones/16-17/090.csv
train;Drones;04978;Drones/16-17;Drones/16-17/091.csv
train;Drones;04980;Drones/16-17;Drones/16-17/093.csv
train;Drones;04982;Drones/16-17;Drones/16-17/095.csv
train;Drones;04984;Drones/16-17;Drones/16-17/097.csv
train;Drones;04986;Drones/16-17;Drones/16-17/099.csv
train;Drones;04988;Drones/16-17;Drones/16-17/101.csv
train;Drones;04989;Drones/16-17;Drones/16-17/102.csv
train;Drones;04991;Drones/16-17;Drones/16-17/104.csv
train;Drones;04992;Drones/16-17;Drones/16-17/105.csv
train;Drones;04994;Drones/16-17;Drones/16-17/107.csv
train;Drones;04995;Drones/16-17;Drones/16-17/108.csv
train;Drones;04996;Drones/16-17;Drones/16-17/109.csv
train;Drones;04997;Drones/16-17;Drones/16-17/110.csv
train;Drones;04998;Drones/16-17;Drones/16-17/111.csv
train;Drones;04999;Drones/16-17;Drones/16-17/112.csv
train;Drones;05000;Drones/16-17;Drones/16-17/113.csv
train;Drones;05001;Drones/16-17;Drones/16-17/114.csv
train;Drones;05003;Drones/16-17;Drones/16-17/116.csv
train;Drones;05004;Drones/16-17;Drones/16-17/117.csv
train;Drones;05005;Drones/16-17;Drones/16-17/118.csv
train;Drones;05006;Drones/16-17;Drones/16-17/119.csv
train;Drones;05008;Drones/16-17;Drones/16-17/121.csv
train;Drones;05010;Drones/16-17;Drones/16-17/123.csv
train;Drones;05011;Drones/16-17;Drones/16-17/124.csv
train;Drones;05012;Drones/16-17;Drones/16-17/125.csv
train;Drones;05013;Drones/16-17;Drones/16-17/126.csv
train;Drones;05014;Drones/16-17;Drones/16-17/127.csv
train;Drones;05015;Drones/16-17;Drones/16-17/128.csv
train;Drones;05016;Drones/16-17;Drones/16-17/129.csv
train;Drones;05017;Drones/16-17;Drones/16-17/130.csv
train;Drones;05018;Drones/16-17;Drones/16-17/131.csv
train;Drones;05020;Drones/16-17;Drones/16-17/133.csv
train;Drones;05021;Drones/16-17;Drones/16-17/134.csv
train;Drones;05022;Drones/16-17;Drones/16-17/135.csv
train;Drones;05023;Drones/16-17;Drones/16-17/136.csv
train;Drones;05025;Drones/16-17;Drones/16-17/138.csv
train;Drones;05027;Drones/16-17;Drones/16-17/140.csv
train;Drones;05028;Drones/16-17;Drones/16-17/141.csv
train;Drones;05032;Drones/16-17;Drones/16-17/145.csv
train;Drones;05034;Drones/16-17;Drones/16-17/147.csv
train;Drones;05036;Drones/16-17;Drones/16-17/149.csv
train;Drones;05037;Drones/16-17;Drones/16-17/150.csv
train;Drones;05038;Drones/16-17;Drones/16-17/151.csv
train;Drones;05039;Drones/16-17;Drones/16-17/152.csv
train;Drones;05041;Drones/16-17;Drones/16-17/154.csv
train;Drones;05043;Drones/16-17;Drones/16-17/156.csv
train;Drones;05044;Drones/16-17;Drones/16-17/157.csv
train;Drones;05045;Drones/16-17;Drones/16-17/158.csv
train;Drones;05046;Drones/16-17;Drones/16-17/159.csv
train;Drones;05047;Drones/16-17;Drones/16-17/160.csv
train;Drones;05048;Drones/16-17;Drones/16-17/161.csv
train;Drones;05049;Drones/16-17;Drones/16-17/162.csv
train;Drones;05050;Drones/16-17;Drones/16-17/163.csv
train;Drones;05051;Drones/16-17;Drones/16-17/164.csv
train;Drones;05052;Drones/16-17;Drones/16-17/165.csv
train;Drones;05053;Drones/16-17;Drones/16-17/166.csv
train;Drones;05055;Drones/16-17;Drones/16-17/168.csv
train;Drones;05057;Drones/16-17;Drones/16-17/170.csv
train;Drones;05058;Drones/16-17;Drones/16-17/171.csv
train;Drones;05059;Drones/16-17;Drones/16-17/172.csv
train;Drones;05060;Drones/16-17;Drones/16-17/173.csv
train;Drones;05063;Drones/16-17;Drones/16-17/176.csv
train;People;00001;People/10-45f;People/10-45f/001.csv
train;People;00002;People/10-45f;People/10-45f/002.csv
train;People;00003;People/10-45f;People/10-45f/003.csv
